"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1770676497755591165","Thu Mar 21 04:59:09 +0000 2024","0","Kemenangan Prabowo-Gibran: Awal Baru untuk Indonesia yang Lebih Berkah dan Berjaya. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/tQgL9pcz2e","1770676497755591165","https://pbs.twimg.com/media/GJK04d-a4AApGam.jpg","","in","Kepanjen Kidul, Indonesia","0","0","0","https://x.com/FadiyaMulan/status/1770676497755591165","1714944410574848000","FadiyaMulan"
"1770676483729871101","Thu Mar 21 04:59:05 +0000 2024","0","Kemenangan Prabowo-Gibran bukanlah akhir melainkan awal dari perjalanan menuju Indonesia yang lebih baik. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676483729871101","","","in","pati","0","0","0","https://x.com/febyeca602/status/1770676483729871101","1705124261109932032","febyeca602"
"1770664350006820927","Thu Mar 21 04:59:05 +0000 2024","0","@JumatiB Kemenangan Prabowo-Gibran menciptakan gelombang perubahan dalam politik setempat. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676481133629898","","JumatiB","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/HadiNuriaw88156/status/1770676481133629898","1699338893282480128","HadiNuriaw88156"
"1770676443489645015","Thu Mar 21 04:58:56 +0000 2024","0","Kemenangan Prabowo-Gibran menandai awal dari era baru yang dipimpin oleh pemimpin yang berkomitmen untuk kepentingan rakyat. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/Xtco39Dw8P","1770676443489645015","https://pbs.twimg.com/ext_tw_video_thumb/1770676426922196992/pu/img/a3fEZ1-JUdr1Lm6o.jpg","","in","Karimun","0","0","0","https://x.com/BakdajdNamaga/status/1770676443489645015","1740160418029641728","BakdajdNamaga"
"1770670234283933899","Thu Mar 21 04:58:50 +0000 2024","0","@tommpratama Kemenangan Prabowo-Gibran membangkitkan semangat kebanggaan di kalangan rakyat. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676419083067596","","tommpratama","in","Malang, Jawa Timur","0","0","0","https://x.com/tuti7dwi/status/1770676419083067596","1704379333677346816","tuti7dwi"
"1770676405535457736","Thu Mar 21 04:58:47 +0000 2024","0","Kemenangan Prabowo-Gibran adalah hasil dari dukungan tulus rakyat. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/gildJWwdkJ","1770676405535457736","https://pbs.twimg.com/media/GJK0zfXa8AAnPZJ.jpg","","in","Tulang Bawang Tengah, Indonesi","0","0","0","https://x.com/mayaradipa/status/1770676405535457736","1717432416502185984","mayaradipa"
"1770663763798348024","Thu Mar 21 04:58:46 +0000 2024","0","@tommpratama @prabowo @gibran_tweet Kemenangan Prabowo-Gibran merupakan bukti bahwa demokrasi berfungsi dengan baik dan aspirasi rakyat dihargai dan diwujudkan. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676402599387298","","tommpratama","in","Jagakarsa, Indonesia","0","0","0","https://x.com/rianamanu11/status/1770676402599387298","1686653911351144448","rianamanu11"
"1770670003739848873","Thu Mar 21 04:58:43 +0000 2024","0","@JumatiB Gembira menyambut kemenangan Prabowo-Gibran rakyat berpesta. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676389232156729","","JumatiB","in","Jakarta","0","0","0","https://x.com/kuyang_sawah/status/1770676389232156729","1719320859457064960","kuyang_sawah"
"1770676387084706103","Thu Mar 21 04:58:42 +0000 2024","0","Kemenangan ini bukan hanya milik Prabowo-Gibran tapi juga milik seluruh rakyat Indonesia. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676387084706103","","","in","Trenggalek, Indonesia","0","0","0","https://x.com/NanadSaski/status/1770676387084706103","1718827781797351424","NanadSaski"
"1770676383410442287","Thu Mar 21 04:58:42 +0000 2024","0","Indonesia Bersyukur dengan Kemenangan Prabowo-Gibran #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/erZUU74H0S","1770676383410442287","https://pbs.twimg.com/media/GJK0x9kbEAARKJQ.jpg","","in","Jombang","0","0","0","https://x.com/CintaHamka28333/status/1770676383410442287","1715359925806018560","CintaHamka28333"
